State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Chhattisgarh,BIJAPUR,2010,Whole Year ,Sugarcane,1,2
Chhattisgarh,BIJAPUR,2011,Whole Year ,Sugarcane,1,4
Chhattisgarh,BILASPUR,2000,Whole Year ,Sugarcane,163,510
Chhattisgarh,BILASPUR,2001,Whole Year ,Sugarcane,95,293
Chhattisgarh,BILASPUR,2002,Whole Year ,Sugarcane,190,575
Chhattisgarh,BILASPUR,2003,Whole Year ,Sugarcane,171,535
Chhattisgarh,BILASPUR,2004,Whole Year ,Sugarcane,347,1087
Chhattisgarh,BILASPUR,2005,Whole Year ,Sugarcane,223,687
Chhattisgarh,BILASPUR,2006,Whole Year ,Sugarcane,253,779
Chhattisgarh,BILASPUR,2007,Whole Year ,Sugarcane,352,1121
Chhattisgarh,BILASPUR,2008,Whole Year ,Sugarcane,501,1543
Chhattisgarh,BILASPUR,2009,Whole Year ,Sugarcane,496,2444
Chhattisgarh,BILASPUR,2010,Whole Year ,Sugarcane,269,829
Chhattisgarh,BILASPUR,2011,Whole Year ,Sugarcane,6,160
Chhattisgarh,BILASPUR,2012,Whole Year ,Sugarcane,6,19
Chhattisgarh,BILASPUR,2013,Whole Year ,Sugarcane,17,52
Chhattisgarh,BILASPUR,2014,Whole Year ,Sugarcane,17,57
Chhattisgarh,DANTEWADA,2000,Whole Year ,Sugarcane,9,29
Chhattisgarh,DANTEWADA,2001,Whole Year ,Sugarcane,11,37
Chhattisgarh,DANTEWADA,2002,Whole Year ,Sugarcane,2,5
Chhattisgarh,DANTEWADA,2003,Whole Year ,Sugarcane,8,20
Chhattisgarh,DANTEWADA,2004,Whole Year ,Sugarcane,4,8
Chhattisgarh,DANTEWADA,2005,Whole Year ,Sugarcane,9,22
Chhattisgarh,DANTEWADA,2006,Whole Year ,Sugarcane,14,43
Chhattisgarh,DANTEWADA,2007,Whole Year ,Sugarcane,5,19
Chhattisgarh,DANTEWADA,2008,Whole Year ,Sugarcane,14,45
Chhattisgarh,DANTEWADA,2010,Whole Year ,Sugarcane,11,28
Chhattisgarh,DHAMTARI,2000,Whole Year ,Sugarcane,1,3
Chhattisgarh,DHAMTARI,2002,Whole Year ,Sugarcane,1,4
Chhattisgarh,DHAMTARI,2003,Whole Year ,Sugarcane,7,28
Chhattisgarh,DHAMTARI,2004,Whole Year ,Sugarcane,27,101
Chhattisgarh,DHAMTARI,2005,Whole Year ,Sugarcane,7,21
Chhattisgarh,DHAMTARI,2006,Whole Year ,Sugarcane,12,36
Chhattisgarh,DHAMTARI,2007,Whole Year ,Sugarcane,18,54
Chhattisgarh,DHAMTARI,2008,Whole Year ,Sugarcane,11,33
Chhattisgarh,DHAMTARI,2009,Whole Year ,Sugarcane,7,38
Chhattisgarh,DHAMTARI,2010,Whole Year ,Sugarcane,10,32
Chhattisgarh,DHAMTARI,2011,Whole Year ,Sugarcane,4,82
Chhattisgarh,DHAMTARI,2012,Whole Year ,Sugarcane,22,71
Chhattisgarh,DHAMTARI,2013,Whole Year ,Sugarcane,1,3
Chhattisgarh,DHAMTARI,2014,Whole Year ,Sugarcane,5,39
Chhattisgarh,DURG,2000,Whole Year ,Sugarcane,102,146
Chhattisgarh,DURG,2001,Whole Year ,Sugarcane,167,282
Chhattisgarh,DURG,2002,Whole Year ,Sugarcane,104,166
Chhattisgarh,DURG,2003,Whole Year ,Sugarcane,435,820
Chhattisgarh,DURG,2004,Whole Year ,Sugarcane,844,1519
Chhattisgarh,DURG,2005,Whole Year ,Sugarcane,862,1575
Chhattisgarh,DURG,2006,Whole Year ,Sugarcane,1439,2629
Chhattisgarh,DURG,2007,Whole Year ,Sugarcane,2546,5162
Chhattisgarh,DURG,2008,Whole Year ,Sugarcane,1566,2952
Chhattisgarh,DURG,2009,Whole Year ,Sugarcane,1552,7604
Chhattisgarh,DURG,2010,Whole Year ,Sugarcane,1408,4334
Chhattisgarh,DURG,2011,Whole Year ,Sugarcane,98,1174
Chhattisgarh,DURG,2012,Whole Year ,Sugarcane,316,931
Chhattisgarh,DURG,2013,Whole Year ,Sugarcane,426,1293
Chhattisgarh,DURG,2014,Whole Year ,Sugarcane,258,1312
Chhattisgarh,GARIYABAND,2011,Whole Year ,Sugarcane,29,144
Chhattisgarh,GARIYABAND,2012,Whole Year ,Sugarcane,122,410
Chhattisgarh,GARIYABAND,2013,Whole Year ,Sugarcane,68,239
Chhattisgarh,GARIYABAND,2014,Whole Year ,Sugarcane,70,274
Chhattisgarh,JANJGIR-CHAMPA,2000,Whole Year ,Sugarcane,50,141
Chhattisgarh,JANJGIR-CHAMPA,2001,Whole Year ,Sugarcane,41,128
Chhattisgarh,JANJGIR-CHAMPA,2002,Whole Year ,Sugarcane,41,126
Chhattisgarh,JANJGIR-CHAMPA,2003,Whole Year ,Sugarcane,40,123
Chhattisgarh,JANJGIR-CHAMPA,2004,Whole Year ,Sugarcane,17,61
Chhattisgarh,JANJGIR-CHAMPA,2005,Whole Year ,Sugarcane,66,203
Chhattisgarh,JANJGIR-CHAMPA,2006,Whole Year ,Sugarcane,53,172
Chhattisgarh,JANJGIR-CHAMPA,2007,Whole Year ,Sugarcane,22,70
Chhattisgarh,JANJGIR-CHAMPA,2008,Whole Year ,Sugarcane,48,148
Chhattisgarh,JANJGIR-CHAMPA,2009,Whole Year ,Sugarcane,26,198
Chhattisgarh,JANJGIR-CHAMPA,2010,Whole Year ,Sugarcane,37,114
Chhattisgarh,JANJGIR-CHAMPA,2011,Whole Year ,Sugarcane,31,190
Chhattisgarh,JANJGIR-CHAMPA,2012,Whole Year ,Sugarcane,33,108
Chhattisgarh,JANJGIR-CHAMPA,2013,Whole Year ,Sugarcane,37,129
Chhattisgarh,JANJGIR-CHAMPA,2014,Whole Year ,Sugarcane,22,163
Chhattisgarh,JASHPUR,2000,Whole Year ,Sugarcane,44,133
Chhattisgarh,JASHPUR,2001,Whole Year ,Sugarcane,35,90
Chhattisgarh,JASHPUR,2002,Whole Year ,Sugarcane,51,151
Chhattisgarh,JASHPUR,2003,Whole Year ,Sugarcane,58,152
Chhattisgarh,JASHPUR,2004,Whole Year ,Sugarcane,68,195
Chhattisgarh,JASHPUR,2005,Whole Year ,Sugarcane,88,257
Chhattisgarh,JASHPUR,2006,Whole Year ,Sugarcane,74,230
Chhattisgarh,JASHPUR,2007,Whole Year ,Sugarcane,31,86
Chhattisgarh,JASHPUR,2008,Whole Year ,Sugarcane,92,264
Chhattisgarh,JASHPUR,2009,Whole Year ,Sugarcane,60,201
Chhattisgarh,JASHPUR,2010,Whole Year ,Sugarcane,44,128
Chhattisgarh,JASHPUR,2011,Whole Year ,Sugarcane,49,253
Chhattisgarh,JASHPUR,2012,Whole Year ,Sugarcane,41,121
Chhattisgarh,JASHPUR,2013,Whole Year ,Sugarcane,59,179
Chhattisgarh,JASHPUR,2014,Whole Year ,Sugarcane,83,379
Chhattisgarh,KABIRDHAM,2000,Whole Year ,Sugarcane,1138,2219
Chhattisgarh,KABIRDHAM,2001,Whole Year ,Sugarcane,1351,2634
Chhattisgarh,KABIRDHAM,2002,Whole Year ,Sugarcane,1812,3689
Chhattisgarh,KABIRDHAM,2003,Whole Year ,Sugarcane,2194,4719
Chhattisgarh,KABIRDHAM,2004,Whole Year ,Sugarcane,3196,6873
Chhattisgarh,KABIRDHAM,2005,Whole Year ,Sugarcane,3609,7762
Chhattisgarh,KABIRDHAM,2006,Whole Year ,Sugarcane,3080,6624
Chhattisgarh,KABIRDHAM,2007,Whole Year ,Sugarcane,4483,9641
Chhattisgarh,KABIRDHAM,2008,Whole Year ,Sugarcane,3500,7527
Chhattisgarh,KABIRDHAM,2009,Whole Year ,Sugarcane,1867,12405
Chhattisgarh,KABIRDHAM,2010,Whole Year ,Sugarcane,3359,6261
Chhattisgarh,KABIRDHAM,2011,Whole Year ,Sugarcane,2703,18015
Chhattisgarh,KABIRDHAM,2012,Whole Year ,Sugarcane,3401,7314
Chhattisgarh,KABIRDHAM,2013,Whole Year ,Sugarcane,4082,8779
Chhattisgarh,KABIRDHAM,2014,Whole Year ,Sugarcane,5750,33952
Chhattisgarh,KANKER,2002,Whole Year ,Sugarcane,1,3
Chhattisgarh,KANKER,2003,Whole Year ,Sugarcane,1,4
Chhattisgarh,KANKER,2004,Whole Year ,Sugarcane,1,4
Chhattisgarh,KANKER,2005,Whole Year ,Sugarcane,1,4
Chhattisgarh,KANKER,2010,Whole Year ,Sugarcane,3,8
Chhattisgarh,KANKER,2011,Whole Year ,Sugarcane,3,23
Chhattisgarh,KANKER,2012,Whole Year ,Sugarcane,5,12
Chhattisgarh,KANKER,2013,Whole Year ,Sugarcane,3,6
Chhattisgarh,KANKER,2014,Whole Year ,Sugarcane,3,20
Chhattisgarh,KONDAGAON,2011,Whole Year ,Sugarcane,11,83
Chhattisgarh,KONDAGAON,2012,Whole Year ,Sugarcane,14,49
Chhattisgarh,KONDAGAON,2013,Whole Year ,Sugarcane,7,20
Chhattisgarh,KONDAGAON,2014,Whole Year ,Sugarcane,7,62
Chhattisgarh,KORBA,2000,Whole Year ,Sugarcane,8,21
Chhattisgarh,KORBA,2001,Whole Year ,Sugarcane,3,10
Chhattisgarh,KORBA,2002,Whole Year ,Sugarcane,9,23
Chhattisgarh,KORBA,2003,Whole Year ,Sugarcane,6,15
Chhattisgarh,KORBA,2004,Whole Year ,Sugarcane,6,12
Chhattisgarh,KORBA,2005,Whole Year ,Sugarcane,4,12
Chhattisgarh,KORBA,2006,Whole Year ,Sugarcane,4,13
Chhattisgarh,KORBA,2007,Whole Year ,Sugarcane,5,16
Chhattisgarh,KORBA,2008,Whole Year ,Sugarcane,4,12
Chhattisgarh,KORBA,2010,Whole Year ,Sugarcane,4,12
Chhattisgarh,KORBA,2011,Whole Year ,Sugarcane,3,10
Chhattisgarh,KOREA,2000,Whole Year ,Sugarcane,1,3
Chhattisgarh,KOREA,2001,Whole Year ,Sugarcane,1,3
Chhattisgarh,KOREA,2005,Whole Year ,Sugarcane,2,7
Chhattisgarh,KOREA,2010,Whole Year ,Sugarcane,1,3
Chhattisgarh,MAHASAMUND,2000,Whole Year ,Sugarcane,52,156
Chhattisgarh,MAHASAMUND,2001,Whole Year ,Sugarcane,41,124
Chhattisgarh,MAHASAMUND,2002,Whole Year ,Sugarcane,46,139
Chhattisgarh,MAHASAMUND,2003,Whole Year ,Sugarcane,33,88
Chhattisgarh,MAHASAMUND,2004,Whole Year ,Sugarcane,25,67
Chhattisgarh,MAHASAMUND,2005,Whole Year ,Sugarcane,29,73
Chhattisgarh,MAHASAMUND,2006,Whole Year ,Sugarcane,28,47
Chhattisgarh,MAHASAMUND,2007,Whole Year ,Sugarcane,20,58
Chhattisgarh,MAHASAMUND,2008,Whole Year ,Sugarcane,19,50
Chhattisgarh,MAHASAMUND,2009,Whole Year ,Sugarcane,18,81
Chhattisgarh,MAHASAMUND,2010,Whole Year ,Sugarcane,15,39
Chhattisgarh,MAHASAMUND,2011,Whole Year ,Sugarcane,6,56
Chhattisgarh,MAHASAMUND,2012,Whole Year ,Sugarcane,15,45
Chhattisgarh,MAHASAMUND,2013,Whole Year ,Sugarcane,22,66
Chhattisgarh,MAHASAMUND,2014,Whole Year ,Sugarcane,12,72
Chhattisgarh,MUNGELI,2011,Whole Year ,Sugarcane,234,1308
Chhattisgarh,MUNGELI,2012,Whole Year ,Sugarcane,231,830
Chhattisgarh,MUNGELI,2013,Whole Year ,Sugarcane,246,822
Chhattisgarh,MUNGELI,2014,Whole Year ,Sugarcane,149,1620
Chhattisgarh,NARAYANPUR,2007,Whole Year ,Sugarcane,2,7
Chhattisgarh,NARAYANPUR,2008,Whole Year ,Sugarcane,2,6
Chhattisgarh,NARAYANPUR,2010,Whole Year ,Sugarcane,5,9
Chhattisgarh,NARAYANPUR,2011,Whole Year ,Sugarcane,3,13
Chhattisgarh,NARAYANPUR,2012,Whole Year ,Sugarcane,3,11
Chhattisgarh,NARAYANPUR,2013,Whole Year ,Sugarcane,5,15
Chhattisgarh,NARAYANPUR,2014,Whole Year ,Sugarcane,4,19
Chhattisgarh,RAIGARH,2000,Whole Year ,Sugarcane,485,1414
Chhattisgarh,RAIGARH,2001,Whole Year ,Sugarcane,307,895
Chhattisgarh,RAIGARH,2002,Whole Year ,Sugarcane,411,1198
Chhattisgarh,RAIGARH,2003,Whole Year ,Sugarcane,506,1449
Chhattisgarh,RAIGARH,2004,Whole Year ,Sugarcane,508,1481
Chhattisgarh,RAIGARH,2005,Whole Year ,Sugarcane,450,1334
Chhattisgarh,RAIGARH,2006,Whole Year ,Sugarcane,490,1671
Chhattisgarh,RAIGARH,2007,Whole Year ,Sugarcane,442,1354
Chhattisgarh,RAIGARH,2008,Whole Year ,Sugarcane,397,1176
Chhattisgarh,RAIGARH,2009,Whole Year ,Sugarcane,358,1318
Chhattisgarh,RAIGARH,2010,Whole Year ,Sugarcane,303,883
Chhattisgarh,RAIGARH,2011,Whole Year ,Sugarcane,304,1734
Chhattisgarh,RAIGARH,2012,Whole Year ,Sugarcane,240,747
Chhattisgarh,RAIGARH,2013,Whole Year ,Sugarcane,243,720
Chhattisgarh,RAIGARH,2014,Whole Year ,Sugarcane,291,1480
Chhattisgarh,RAIPUR,2000,Whole Year ,Sugarcane,112,326
Chhattisgarh,RAIPUR,2001,Whole Year ,Sugarcane,65,190
Chhattisgarh,RAIPUR,2002,Whole Year ,Sugarcane,61,162
Chhattisgarh,RAIPUR,2003,Whole Year ,Sugarcane,111,307
Chhattisgarh,RAIPUR,2004,Whole Year ,Sugarcane,114,287
Chhattisgarh,RAIPUR,2005,Whole Year ,Sugarcane,128,354
Chhattisgarh,RAIPUR,2006,Whole Year ,Sugarcane,148,409
Chhattisgarh,RAIPUR,2007,Whole Year ,Sugarcane,192,530
Chhattisgarh,RAIPUR,2008,Whole Year ,Sugarcane,197,544
Chhattisgarh,RAIPUR,2010,Whole Year ,Sugarcane,124,436
Chhattisgarh,RAIPUR,2011,Whole Year ,Sugarcane,64,213
Chhattisgarh,RAIPUR,2012,Whole Year ,Sugarcane,31,104
Chhattisgarh,RAIPUR,2013,Whole Year ,Sugarcane,85,299
Chhattisgarh,RAIPUR,2014,Whole Year ,Sugarcane,89,784
Chhattisgarh,RAJNANDGAON,2000,Whole Year ,Sugarcane,18,35
Chhattisgarh,RAJNANDGAON,2001,Whole Year ,Sugarcane,10,18
Chhattisgarh,RAJNANDGAON,2002,Whole Year ,Sugarcane,27,50
Chhattisgarh,RAJNANDGAON,2003,Whole Year ,Sugarcane,3,6
Chhattisgarh,RAJNANDGAON,2004,Whole Year ,Sugarcane,32,60
Chhattisgarh,RAJNANDGAON,2005,Whole Year ,Sugarcane,31,67
Chhattisgarh,RAJNANDGAON,2006,Whole Year ,Sugarcane,12,26
Chhattisgarh,RAJNANDGAON,2007,Whole Year ,Sugarcane,49,105
Chhattisgarh,RAJNANDGAON,2008,Whole Year ,Sugarcane,54,92
Chhattisgarh,RAJNANDGAON,2009,Whole Year ,Sugarcane,30,76
Chhattisgarh,RAJNANDGAON,2010,Whole Year ,Sugarcane,32,60
Chhattisgarh,RAJNANDGAON,2011,Whole Year ,Sugarcane,29,88
Chhattisgarh,RAJNANDGAON,2012,Whole Year ,Sugarcane,26,50
Chhattisgarh,RAJNANDGAON,2013,Whole Year ,Sugarcane,38,75
Chhattisgarh,RAJNANDGAON,2014,Whole Year ,Sugarcane,71,174
Chhattisgarh,SUKMA,2011,Whole Year ,Sugarcane,8,68
Chhattisgarh,SUKMA,2012,Whole Year ,Sugarcane,12,36
Chhattisgarh,SUKMA,2013,Whole Year ,Sugarcane,8,24
Chhattisgarh,SUKMA,2014,Whole Year ,Sugarcane,4,36
Chhattisgarh,SURAJPUR,2011,Whole Year ,Sugarcane,790,4883
Chhattisgarh,SURAJPUR,2012,Whole Year ,Sugarcane,811,2931
Chhattisgarh,SURAJPUR,2013,Whole Year ,Sugarcane,1311,3659
Chhattisgarh,SURAJPUR,2014,Whole Year ,Sugarcane,1951,13599
Chhattisgarh,SURGUJA,2000,Whole Year ,Sugarcane,705,2208
Chhattisgarh,SURGUJA,2001,Whole Year ,Sugarcane,1032,3283
Chhattisgarh,SURGUJA,2002,Whole Year ,Sugarcane,885,2730
Chhattisgarh,SURGUJA,2003,Whole Year ,Sugarcane,1143,3580
Chhattisgarh,SURGUJA,2004,Whole Year ,Sugarcane,1273,3681
Chhattisgarh,SURGUJA,2005,Whole Year ,Sugarcane,1455,4768
Chhattisgarh,SURGUJA,2006,Whole Year ,Sugarcane,1904,5965
Chhattisgarh,SURGUJA,2007,Whole Year ,Sugarcane,2193,6975
Chhattisgarh,SURGUJA,2008,Whole Year ,Sugarcane,1956,5656
Chhattisgarh,SURGUJA,2009,Whole Year ,Sugarcane,1699,7572
Chhattisgarh,SURGUJA,2010,Whole Year ,Sugarcane,1443,4103
Chhattisgarh,SURGUJA,2011,Whole Year ,Sugarcane,1099,5548
Chhattisgarh,SURGUJA,2012,Whole Year ,Sugarcane,857,2643
Chhattisgarh,SURGUJA,2013,Whole Year ,Sugarcane,1063,3330
Chhattisgarh,SURGUJA,2014,Whole Year ,Sugarcane,941,6572
Dadra and Nagar Haveli,DADRA AND NAGAR HAVELI,1998,Winter     ,Sugarcane,1529,122320
Dadra and Nagar Haveli,DADRA AND NAGAR HAVELI,1999,Winter     ,Sugarcane,1464,117120
Dadra and Nagar Haveli,DADRA AND NAGAR HAVELI,2000,Winter     ,Sugarcane,1422,92430
Dadra and Nagar Haveli,DADRA AND NAGAR HAVELI,2001,Winter     ,Sugarcane,1273,89110
Dadra and Nagar Haveli,DADRA AND NAGAR HAVELI,2002,Winter     ,Sugarcane,1537,122960
Dadra and Nagar Haveli,DADRA AND NAGAR HAVELI,2003,Winter     ,Sugarcane,1285,96375
Dadra and Nagar Haveli,DADRA AND NAGAR HAVELI,2004,Winter     ,Sugarcane,1511,120880
Dadra and Nagar Haveli,DADRA AND NAGAR HAVELI,2005,Winter     ,Sugarcane,1531,122480
Dadra and Nagar Haveli,DADRA AND NAGAR HAVELI,2006,Winter     ,Sugarcane,1167,93360
Dadra and Nagar Haveli,DADRA AND NAGAR HAVELI,2010,Winter     ,Sugarcane,410,32800
Dadra and Nagar Haveli,DADRA AND NAGAR HAVELI,2011,Winter     ,Sugarcane,665,53200
Dadra and Nagar Haveli,DADRA AND NAGAR HAVELI,2012,Winter     ,Sugarcane,662,52960
Goa,NORTH GOA,2004,Whole Year ,Sugarcane,295,17103
Goa,NORTH GOA,2005,Whole Year ,Sugarcane,240,13955
Goa,NORTH GOA,2006,Whole Year ,Sugarcane,244,15010
Goa,NORTH GOA,2007,Whole Year ,Sugarcane,224,14261
Goa,NORTH GOA,2008,Whole Year ,Sugarcane,268,13991
Goa,NORTH GOA,2009,Whole Year ,Sugarcane,136,5430
Goa,NORTH GOA,2010,Whole Year ,Sugarcane,141,5933
Goa,NORTH GOA,2011,Whole Year ,Sugarcane,145,6086
Goa,NORTH GOA,2012,Whole Year ,Sugarcane,144,5539
Goa,NORTH GOA,2013,Whole Year ,Sugarcane,140,5366
Goa,NORTH GOA,2014,Whole Year ,Sugarcane,129,5767
Goa,SOUTH GOA,2004,Whole Year ,Sugarcane,915,43480
Goa,SOUTH GOA,2005,Whole Year ,Sugarcane,870,41912
Goa,SOUTH GOA,2006,Whole Year ,Sugarcane,876,43269
Goa,SOUTH GOA,2007,Whole Year ,Sugarcane,810,41766
Goa,SOUTH GOA,2008,Whole Year ,Sugarcane,753,35262
Goa,SOUTH GOA,2009,Whole Year ,Sugarcane,757,46913
Goa,SOUTH GOA,2010,Whole Year ,Sugarcane,780,43176
Goa,SOUTH GOA,2011,Whole Year ,Sugarcane,770,40498
Goa,SOUTH GOA,2012,Whole Year ,Sugarcane,710,40516
Goa,SOUTH GOA,2013,Whole Year ,Sugarcane,732,42303
Goa,SOUTH GOA,2014,Whole Year ,Sugarcane,679,43448
Gujarat,AHMADABAD,1997,Whole Year ,Sugarcane,600,39000
Gujarat,AHMADABAD,1998,Whole Year ,Sugarcane,600,41000
Gujarat,AHMADABAD,1999,Whole Year ,Sugarcane,600,39000
Gujarat,AHMADABAD,2000,Whole Year ,Sugarcane,800,59000
Gujarat,AHMADABAD,2001,Whole Year ,Sugarcane,500,38000
Gujarat,AHMADABAD,2002,Whole Year ,Sugarcane,500,32000
Gujarat,AHMADABAD,2003,Whole Year ,Sugarcane,300,22000
Gujarat,AHMADABAD,2004,Whole Year ,Sugarcane,100,5000
Gujarat,AHMADABAD,2005,Whole Year ,Sugarcane,100,9000
Gujarat,AHMADABAD,2007,Whole Year ,Sugarcane,100,5000
Gujarat,AHMADABAD,2008,Whole Year ,Sugarcane,100,4000
Gujarat,AHMADABAD,2009,Whole Year ,Sugarcane,100,5000
Gujarat,AHMADABAD,2010,Whole Year ,Sugarcane,100,7000
Gujarat,AMRELI,1997,Whole Year ,Sugarcane,5800,427000
Gujarat,AMRELI,1998,Whole Year ,Sugarcane,5200,492000
Gujarat,AMRELI,1999,Whole Year ,Sugarcane,6000,416000
Gujarat,AMRELI,2000,Whole Year ,Sugarcane,400,11000
Gujarat,AMRELI,2002,Whole Year ,Sugarcane,3900,275000
Gujarat,AMRELI,2003,Whole Year ,Sugarcane,200,14000
Gujarat,AMRELI,2004,Whole Year ,Sugarcane,100,8000
Gujarat,AMRELI,2005,Whole Year ,Sugarcane,100,9000
Gujarat,AMRELI,2006,Whole Year ,Sugarcane,200,14000
Gujarat,AMRELI,2007,Whole Year ,Sugarcane,300,24000
Gujarat,AMRELI,2008,Whole Year ,Sugarcane,100,8000
Gujarat,AMRELI,2009,Whole Year ,Sugarcane,100,6000
Gujarat,AMRELI,2010,Whole Year ,Sugarcane,100,7000
Gujarat,BANAS KANTHA,1997,Whole Year ,Sugarcane,100,7000
Gujarat,BANAS KANTHA,1998,Whole Year ,Sugarcane,100,5000
Gujarat,BANAS KANTHA,1999,Whole Year ,Sugarcane,100,5000
Gujarat,BANAS KANTHA,2000,Whole Year ,Sugarcane,100,3000
Gujarat,BHARUCH,1997,Whole Year ,Sugarcane,12400,759000
Gujarat,BHARUCH,1998,Whole Year ,Sugarcane,22000,1123000
Gujarat,BHARUCH,1999,Whole Year ,Sugarcane,27900,2015000
Gujarat,BHARUCH,2000,Whole Year ,Sugarcane,26000,1834000
Gujarat,BHARUCH,2001,Whole Year ,Sugarcane,29900,1923000
Gujarat,BHARUCH,2002,Whole Year ,Sugarcane,32000,1979000
Gujarat,BHARUCH,2003,Whole Year ,Sugarcane,21400,1391000
Gujarat,BHARUCH,2004,Whole Year ,Sugarcane,22300,1565000
Gujarat,BHARUCH,2005,Whole Year ,Sugarcane,21200,1562000
Gujarat,BHARUCH,2006,Whole Year ,Sugarcane,25800,1861000
Gujarat,BHARUCH,2007,Whole Year ,Sugarcane,22000,1646000
Gujarat,BHARUCH,2008,Whole Year ,Sugarcane,20900,1484000
Gujarat,BHARUCH,2009,Whole Year ,Sugarcane,17600,1278000
Gujarat,BHARUCH,2010,Whole Year ,Sugarcane,20800,1514000
Gujarat,BHARUCH,2011,Whole Year ,Sugarcane,18800,1163000
Gujarat,BHARUCH,2012,Whole Year ,Sugarcane,27500,177400
Gujarat,BHAVNAGAR,1997,Whole Year ,Sugarcane,200,13000
Gujarat,BHAVNAGAR,1998,Whole Year ,Sugarcane,100,10000
Gujarat,BHAVNAGAR,1999,Whole Year ,Sugarcane,200,14000
Gujarat,BHAVNAGAR,2000,Whole Year ,Sugarcane,100,7000
Gujarat,BHAVNAGAR,2001,Whole Year ,Sugarcane,100,8000
Gujarat,BHAVNAGAR,2002,Whole Year ,Sugarcane,100,8000
Gujarat,BHAVNAGAR,2003,Whole Year ,Sugarcane,200,14000
Gujarat,BHAVNAGAR,2007,Whole Year ,Sugarcane,100,3000
Gujarat,BHAVNAGAR,2008,Whole Year ,Sugarcane,200,17000
Gujarat,BHAVNAGAR,2009,Whole Year ,Sugarcane,200,14000
Gujarat,BHAVNAGAR,2010,Whole Year ,Sugarcane,100,7000
Gujarat,BHAVNAGAR,2011,Whole Year ,Sugarcane,400,21000
Gujarat,BHAVNAGAR,2012,Whole Year ,Sugarcane,100,700
Gujarat,DANG,2006,Whole Year ,Sugarcane,100,4000
Gujarat,DANG,2007,Whole Year ,Sugarcane,100,5000
Gujarat,DANG,2008,Whole Year ,Sugarcane,100,11000
Gujarat,DANG,2009,Whole Year ,Sugarcane,100,6000
Gujarat,DANG,2011,Whole Year ,Sugarcane,100,5000
Gujarat,JAMNAGAR,1997,Whole Year ,Sugarcane,500,33000
Gujarat,JAMNAGAR,1998,Whole Year ,Sugarcane,300,20000
Gujarat,JAMNAGAR,1999,Whole Year ,Sugarcane,100,9000
Gujarat,JAMNAGAR,2000,Whole Year ,Sugarcane,300,22000
Gujarat,JAMNAGAR,2001,Whole Year ,Sugarcane,200,11000
Gujarat,JAMNAGAR,2002,Whole Year ,Sugarcane,100,5000
Gujarat,JAMNAGAR,2003,Whole Year ,Sugarcane,300,22000
Gujarat,JAMNAGAR,2004,Whole Year ,Sugarcane,300,21000
Gujarat,JAMNAGAR,2005,Whole Year ,Sugarcane,300,28000
Gujarat,JAMNAGAR,2006,Whole Year ,Sugarcane,200,17000
Gujarat,JAMNAGAR,2007,Whole Year ,Sugarcane,700,52000
Gujarat,JAMNAGAR,2008,Whole Year ,Sugarcane,500,33000
Gujarat,JAMNAGAR,2009,Whole Year ,Sugarcane,500,35000
Gujarat,JAMNAGAR,2010,Whole Year ,Sugarcane,500,36000
Gujarat,JUNAGADH,1997,Whole Year ,Sugarcane,8000,756000
Gujarat,JUNAGADH,1998,Whole Year ,Sugarcane,7400,646000
Gujarat,JUNAGADH,1999,Whole Year ,Sugarcane,7600,547000
Gujarat,JUNAGADH,2000,Whole Year ,Sugarcane,1600,102000
Gujarat,JUNAGADH,2001,Whole Year ,Sugarcane,5600,441000
Gujarat,JUNAGADH,2002,Whole Year ,Sugarcane,5700,527000
Gujarat,JUNAGADH,2003,Whole Year ,Sugarcane,4400,414000
Gujarat,JUNAGADH,2004,Whole Year ,Sugarcane,5500,548000
Gujarat,JUNAGADH,2005,Whole Year ,Sugarcane,10800,1020000
Gujarat,JUNAGADH,2006,Whole Year ,Sugarcane,14800,1525000
Gujarat,JUNAGADH,2007,Whole Year ,Sugarcane,11700,1051000
Gujarat,JUNAGADH,2008,Whole Year ,Sugarcane,14600,977000
Gujarat,JUNAGADH,2009,Whole Year ,Sugarcane,10100,690000
Gujarat,JUNAGADH,2010,Whole Year ,Sugarcane,8800,679000
Gujarat,JUNAGADH,2011,Whole Year ,Sugarcane,12800,923000
Gujarat,JUNAGADH,2012,Whole Year ,Sugarcane,1400,10400
Gujarat,KACHCHH,1997,Whole Year ,Sugarcane,200,15000
Gujarat,KACHCHH,1998,Whole Year ,Sugarcane,200,12000
Gujarat,KACHCHH,1999,Whole Year ,Sugarcane,300,21000
Gujarat,KACHCHH,2001,Whole Year ,Sugarcane,200,11000
Gujarat,KACHCHH,2002,Whole Year ,Sugarcane,300,23000
Gujarat,KACHCHH,2003,Whole Year ,Sugarcane,200,14000
Gujarat,KACHCHH,2005,Whole Year ,Sugarcane,100,5000
Gujarat,KACHCHH,2006,Whole Year ,Sugarcane,500,37000
Gujarat,KACHCHH,2007,Whole Year ,Sugarcane,200,18000
Gujarat,KACHCHH,2008,Whole Year ,Sugarcane,100,8000
Gujarat,KACHCHH,2009,Whole Year ,Sugarcane,100,6000
Gujarat,KACHCHH,2010,Whole Year ,Sugarcane,100,7000
Gujarat,KACHCHH,2012,Whole Year ,Sugarcane,100,500
Gujarat,KHEDA,1997,Whole Year ,Sugarcane,600,49000
Gujarat,KHEDA,1998,Whole Year ,Sugarcane,700,53000
